url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188138/ERR188138_2.fastq.gz	88e4933512f72edf1e360e51a2a5097e	Geuvadis	sequence	mRNA	NA20539	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188229/ERR188229_2.fastq.gz	142637bb4e53d0552c1db94dde27a109	Geuvadis	sequence	mRNA	NA12044	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188389/ERR188389_2.fastq.gz	c91446d4654cc1f327d270149bb2a543	Geuvadis	sequence	mRNA	NA10851	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188451/ERR188451_2.fastq.gz	f7b23e208ffec29928c0692496074a18	Geuvadis	sequence	mRNA	NA19149	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188309/ERR188309_1.fastq.gz	32f52fc5b5030835e1e97b4449bf82d5	Geuvadis	sequence	mRNA	HG00150	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188147/ERR188147_1.fastq.gz	429e408aef08908705d3075214d7db6d	Geuvadis	sequence	mRNA	NA20804	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188389/ERR188389_1.fastq.gz	5cb8f7b9dcc829ebdc15ae1e82a921ee	Geuvadis	sequence	mRNA	NA10851	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_2.fastq.gz	f02fd69670dd92c744e4f24e1620cdee	Geuvadis	sequence	mRNA	NA19184	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188180/ERR188180_1.fastq.gz	62ab2afecf180f1da523b203616f5d7a	Geuvadis	sequence	mRNA	HG00177	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188035/ERR188035_2.fastq.gz	e1c45de3089a8a0fa6095acf67a90490	Geuvadis	sequence	mRNA	HG00123	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_1.fastq.gz	376eb5131f5ffd16e07ee6f605659e18	Geuvadis	sequence	mRNA	HG00372	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188204/ERR188204_1.fastq.gz	1c8e68ce95ad94bdcda3069c9e6694cb	Geuvadis	sequence	mRNA	NA20524	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188109/ERR188109_2.fastq.gz	22802e9f535a83017bbd0155f91b567f	Geuvadis	sequence	mRNA	NA19121	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188061/ERR188061_2.fastq.gz	6facf7fd65abadf9a9682c0ce5fe1642	Geuvadis	sequence	mRNA	NA12761	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188138/ERR188138_1.fastq.gz	a9022709aa20815734c39352067e6744	Geuvadis	sequence	mRNA	NA20539	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_1.fastq.gz	cadd1af92f4004fb9c8611777383917f	Geuvadis	sequence	mRNA	NA20768	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188480/ERR188480_2.fastq.gz	8738217a0fb0777577ca57d0e31f607b	Geuvadis	sequence	mRNA	HG00362	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188480/ERR188480_1.fastq.gz	7e82f5144566a68cb7d5f151c122b02c	Geuvadis	sequence	mRNA	HG00362	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188103/ERR188103_1.fastq.gz	aa192d93ef9c7732e8a9813d6101f6c4	Geuvadis	sequence	mRNA	NA19184	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_2.fastq.gz	20524c0b91ee8755fa9a03df6b2a0724	Geuvadis	sequence	mRNA	HG00268	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_1.fastq.gz	085b4b8639b62abd27d718f80b16d2ff	Geuvadis	sequence	mRNA	HG00145	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188147/ERR188147_2.fastq.gz	ddd3f666f69f8f18aae96ea3e6bb5c84	Geuvadis	sequence	mRNA	NA20804	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188116/ERR188116_1.fastq.gz	b236e3c76d0b8aaca13030aac10b53d0	Geuvadis	sequence	mRNA	HG00151	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188109/ERR188109_1.fastq.gz	c348b71a3392108e740613cc8801a57e	Geuvadis	sequence	mRNA	NA19121	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188078/ERR188078_2.fastq.gz	b8485b002f789a9a7c6e66a52442cac3	Geuvadis	sequence	mRNA	HG00372	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188041/ERR188041_1.fastq.gz	f6fab86a9c73d65d2011f8fe00730502	Geuvadis	sequence	mRNA	HG00157	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188159/ERR188159_1.fastq.gz	49be691dcdae22d905a204193950efbf	Geuvadis	sequence	mRNA	HG00245	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188159/ERR188159_2.fastq.gz	0d4dfc0353454bb8415ccad4bc3b4f04	Geuvadis	sequence	mRNA	HG00245	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188309/ERR188309_2.fastq.gz	d703307a6caa531fba5e154a4e1ae169	Geuvadis	sequence	mRNA	HG00150	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188253/ERR188253_2.fastq.gz	fc298fbdc1286402794503e36d4abef5	Geuvadis	sequence	mRNA	NA20808	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_2.fastq.gz	de9f260ddb29565daabf7fceff8c4a5d	Geuvadis	sequence	mRNA	HG00265	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188245/ERR188245_1.fastq.gz	270b17765d0343ffc2e1ccc3a056809a	Geuvadis	sequence	mRNA	HG00128	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188245/ERR188245_2.fastq.gz	a316911ac43247af802bfad97b868e3f	Geuvadis	sequence	mRNA	HG00128	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188116/ERR188116_2.fastq.gz	17a85aedf44f15b094b5741e6e7623b0	Geuvadis	sequence	mRNA	HG00151	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188090/ERR188090_1.fastq.gz	2e3957a94f315d0e050b5263b66601ac	Geuvadis	sequence	mRNA	HG00186	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188306/ERR188306_1.fastq.gz	d0eecf625fd998d7921115d4dc651330	Geuvadis	sequence	mRNA	NA19138	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_2.fastq.gz	013180e87c2a31ce578857d55a26dd58	Geuvadis	sequence	mRNA	NA20768	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188281/ERR188281_2.fastq.gz	e536adb88e6ee4bff0bf10457825a478	Geuvadis	sequence	mRNA	NA20801	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_1.fastq.gz	d69a36e6546889fffb700a487a891d5d	Geuvadis	sequence	mRNA	HG00268	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188073/ERR188073_2.fastq.gz	3da0c5e8c9e70e458cf15ed0dfc03816	Geuvadis	sequence	mRNA	HG00145	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188139/ERR188139_2.fastq.gz	5ff63e60a483632cef582ad16d0de2f0	Geuvadis	sequence	mRNA	NA18917	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_1.fastq.gz	03a41ae3dde8660c6c7612a9f2c612ce	Geuvadis	sequence	mRNA	HG00249	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188456/ERR188456_2.fastq.gz	9e72669a8953f2579729eaaa3e69de0a	Geuvadis	sequence	mRNA	HG00249	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188281/ERR188281_1.fastq.gz	a96d03ad1dcb05d43184264a2e59fd09	Geuvadis	sequence	mRNA	NA20801	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188208/ERR188208_1.fastq.gz	668cd4c0662a760c623c0868c096d629	Geuvadis	sequence	mRNA	NA20538	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188213/ERR188213_1.fastq.gz	9dd27fce46f88b6c95a6c6660f01470d	Geuvadis	sequence	mRNA	NA06986	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188041/ERR188041_2.fastq.gz	56c4ec5e35f1f700bd94040e121578c3	Geuvadis	sequence	mRNA	HG00157	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_1.fastq.gz	7e6b71bf8577114264bd8b8d02c2fcf5	Geuvadis	sequence	mRNA	NA18519	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188253/ERR188253_1.fastq.gz	6bc8bac9697165c67d7f0f1ab2e47d8a	Geuvadis	sequence	mRNA	NA20808	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188306/ERR188306_2.fastq.gz	21e2568033a856b265350ed7368f0f2c	Geuvadis	sequence	mRNA	NA19138	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_2.fastq.gz	4dc9d9a0f5a9e418fbd0dc1a986a7116	Geuvadis	sequence	mRNA	HG00331	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188222/ERR188222_1.fastq.gz	71db226ecd1a521428179bc750141ec9	Geuvadis	sequence	mRNA	HG00265	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_1.fastq.gz	82d38911bc84098b0451cf52fbb9473d	Geuvadis	sequence	mRNA	NA20752	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188090/ERR188090_2.fastq.gz	77e78827c2c21bc032d86cade85b2195	Geuvadis	sequence	mRNA	HG00186	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188293/ERR188293_1.fastq.gz	b8e1bfbfa10c6494e999bb32fd833286	Geuvadis	sequence	mRNA	HG00116	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188410/ERR188410_1.fastq.gz	2611b9fbc7de5f39d095c571bb6da789	Geuvadis	sequence	mRNA	NA12156	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_2.fastq.gz	1e3afeda1102bb752aa38052ba0a65c5	Geuvadis	sequence	mRNA	NA20752	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_2.fastq.gz	04c075e6c50554caac74bbbc6703dcdc	Geuvadis	sequence	mRNA	NA20589	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_2.fastq.gz	3905eadb6acdcba10e9743b37f7e992c	Geuvadis	sequence	mRNA	NA18519	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188213/ERR188213_2.fastq.gz	d64d8c1fa78e4af445ce433fe1436600	Geuvadis	sequence	mRNA	NA06986	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188042/ERR188042_1.fastq.gz	bb58f56432dfaaefa6b474c89070d704	Geuvadis	sequence	mRNA	NA19204	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188139/ERR188139_1.fastq.gz	17733cd8a8eb8b618e76c370ed6ddf68	Geuvadis	sequence	mRNA	NA18917	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_2.fastq.gz	42ccc52eaa45dfb5494c6d7ab13984b3	Geuvadis	sequence	mRNA	NA20765	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188208/ERR188208_2.fastq.gz	69da35fe310e132188c74e5824aa177c	Geuvadis	sequence	mRNA	NA20538	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188056/ERR188056_1.fastq.gz	15c9df2da6b3522259f88d477df1e403	Geuvadis	sequence	mRNA	HG00331	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188285/ERR188285_1.fastq.gz	f8663e79f4cd146980e2f333ce6a4175	Geuvadis	sequence	mRNA	HG00122	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_1.fastq.gz	12c3aaa577eb096c4400325f24fddca8	Geuvadis	sequence	mRNA	NA12006	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_2.fastq.gz	f0f4992309f230a7bf0ad9e63b1e5f78	Geuvadis	sequence	mRNA	NA12006	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_1.fastq.gz	d8808eccb225669cf7cd2a11c481bdad	Geuvadis	sequence	mRNA	NA20589	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188037/ERR188037_2.fastq.gz	616bb2b0575c586384a6ca7c278f9464	Geuvadis	sequence	mRNA	NA19236	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188048/ERR188048_1.fastq.gz	296d0a8ef3c41db07c8dac90b81d92e8	Geuvadis	sequence	mRNA	NA12489	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188410/ERR188410_2.fastq.gz	92cde42d22dab6eed7803e2aad996255	Geuvadis	sequence	mRNA	NA12156	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188399/ERR188399_1.fastq.gz	0fa7c50181169755cd861fad9aa9568c	Geuvadis	sequence	mRNA	NA20531	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_1.fastq.gz	c24f1370252d9470feabcd3aa0a11fba	Geuvadis	sequence	mRNA	NA20765	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188042/ERR188042_2.fastq.gz	d67ac97221081268d552ce11e35efe4a	Geuvadis	sequence	mRNA	NA19204	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188266/ERR188266_2.fastq.gz	d7f155359b2b0c6818d44c40b47a44fb	Geuvadis	sequence	mRNA	HG00282	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188144/ERR188144_2.fastq.gz	2b1df09efd3605bab36a2f2fa22f364d	Geuvadis	sequence	mRNA	HG00139	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188144/ERR188144_1.fastq.gz	49e42b780f564256987e7af66622b754	Geuvadis	sequence	mRNA	HG00139	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188293/ERR188293_2.fastq.gz	0fdf23ce93154445f6c9bd9238a4da5a	Geuvadis	sequence	mRNA	HG00116	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188362/ERR188362_1.fastq.gz	48fa85b968437a856ed3f64abab30d2e	Geuvadis	sequence	mRNA	HG00371	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188148/ERR188148_1.fastq.gz	620b4d0926e726e6eea1b63652fc600b	Geuvadis	sequence	mRNA	NA12282	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188283/ERR188283_1.fastq.gz	74a24296eba8ec303bbee37dbe8389f4	Geuvadis	sequence	mRNA	NA18907	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188283/ERR188283_2.fastq.gz	af126912b7c49738ec4da16f4b09e962	Geuvadis	sequence	mRNA	NA18907	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188399/ERR188399_2.fastq.gz	f3b93a85814b0836e686e0bc3aba66cb	Geuvadis	sequence	mRNA	NA20531	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_1.fastq.gz	7cf22bc2c759af35e738721c10ed8297	Geuvadis	sequence	mRNA	NA12889	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188313/ERR188313_1.fastq.gz	cf6f2688e2a1942605fbfceb265b9999	Geuvadis	sequence	mRNA	NA18873	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
